7 0.422349 0.00238754 0.00257279
9 0.420442 0.0028035 0.0028563
10 0.420832 0.00303829 0.00340433
11 0.423178 0.00277735 0.00326042
12 0.425332 0.00237813 0.00304083
8 0.41927153 0.002614777 0.0028117795
2 0.452155 0.000873083 0.000947279
3 0.440308 0.000759201 0.000823519
4 0.43469 0.000796387 0.000907873
5 0.433316 0.000845538 0.000957803
6 0.430622 0.00126295 0.00140286
