obs,val,err
PSQ0/A1g/elab_2,1.4533869465701412,0.0036851860673921093
PSQ0/A1g/ecm_1,1.432353034293279,0.003410947789590114
PSQ0/T1g/ecm_6,1.4771797635485826,0.003106717096230159
PSQ0/A1g/elab_4,1.6154104273124177,0.007427122616357166
single_hadrons/ref,0.7028900065898925,0.0004288210925713766
PSQ0/T1g/ecm_3_ref,2.0617341950621544,0.004331763728621522
PSQ0/A1g/elab_1,1.432353034293279,0.003410947789590114
PSQ0/T1g/ecm_1_ref,2.0340160353452594,0.004427124072068669
PSQ0/A1g/elab_4_ref,2.2982407093105013,0.010707784706736272
PSQ0/T1g/elab_3,1.4491723619538446,0.002843903092919374
PSQ0/T1g/ecm_6_ref,2.10158026106417,0.004483300488130528
PSQ0/T1g/elab_2_ref,2.0354992420268654,0.0039146539501550915
PSQ0/A1g/ecm_0,1.3999063955456983,0.003698964357448154
PSQ0/T1g/ecm_1,1.4296895444877766,0.003009181229012175
PSQ0/A1g/ecm_3_ref,2.108744995591289,0.006052351985415615
PSQ0/T1g/ecm_2,1.4307320756419846,0.0025976923895295757
PSQ0/T1g/elab_5,1.4565476592296545,0.0029490484414136362
PSQ0/T1g/elab_5_ref,2.0722270135780865,0.004493409476726794
PSQ0/T1g/elab_3_ref,2.0617341950621544,0.004331763728621522
single_hadrons/N(0),0.7028900065898925,0.0004288210925713766
PSQ0/A1g/ecm_4,1.6154104273124177,0.007427122616357166
PSQ0/T1g/ecm_8,1.6035459518375683,0.012365359418925696
PSQ0/T1g/ecm_7,1.4787176681096124,0.0030806806636870018
PSQ0/T1g/elab_6,1.4771797635485826,0.003106717096230159
PSQ0/T1g/elab_0_ref,1.9975063482295086,0.0043749075063635266
PSQ0/A1g/ecm_0_ref,1.9916436176656105,0.00543986702452008
PSQ0/T1g/elab_8,1.6035459518375683,0.012365359418925696
PSQ0/T1g/ecm_7_ref,2.1037682343553126,0.004507019945815659
PSQ0/A1g/elab_3,1.4822157838475642,0.004214898121025133
PSQ0/A1g/ecm_3,1.4822157838475642,0.004214898121025133
PSQ0/A1g/elab_0,1.3999063955456983,0.003698964357448154
PSQ0/A1g/ecm_4_ref,2.2982407093105013,0.010707784706736272
PSQ0/T1g/elab_2,1.4307320756419846,0.0025976923895295757
PSQ0/T1g/elab_0,1.4040272502703914,0.002961076937629906
PSQ0/T1g/elab_7_ref,2.1037682343553126,0.004507019945815659
PSQ0/T1g/elab_1,1.4296895444877766,0.003009181229012175
PSQ0/T1g/elab_4_ref,2.0666052297061435,0.004405059594024882
PSQ0/T1g/elab_8_ref,2.2813611472686244,0.017732975212155288
single_hadrons/N(0)_ref,1.0,0.0
PSQ0/A1g/ecm_2,1.4533869465701412,0.0036851860673921093
PSQ0/A1g/elab_2_ref,2.0677302749278277,0.00534943976201374
PSQ0/T1g/ecm_4_ref,2.0666052297061435,0.004405059594024882
PSQ0/T1g/ecm_0,1.4040272502703914,0.002961076937629906
PSQ0/T1g/elab_4,1.4525961635268576,0.0029864866264693764
PSQ0/T1g/ecm_2_ref,2.0354992420268654,0.0039146539501550915
PSQ0/T1g/elab_1_ref,2.0340160353452594,0.004427124072068669
PSQ0/T1g/ecm_3,1.4491723619538446,0.002843903092919374
PSQ0/T1g/ecm_4,1.4525961635268576,0.0029864866264693764
PSQ0/T1g/ecm_5,1.4565476592296545,0.0029490484414136362
PSQ0/A1g/ecm_1_ref,2.037805376181708,0.005038650774158345
PSQ0/A1g/elab_1_ref,2.037805376181708,0.005038650774158345
PSQ0/A1g/elab_3_ref,2.108744995591289,0.006052351985415615
PSQ0/A1g/ecm_2_ref,2.0677302749278277,0.00534943976201374
PSQ0/T1g/ecm_5_ref,2.0722270135780865,0.004493409476726794
PSQ0/T1g/ecm_8_ref,2.2813611472686244,0.017732975212155288
PSQ0/A1g/elab_0_ref,1.9916436176656105,0.00543986702452008
PSQ0/T1g/ecm_0_ref,1.9975063482295086,0.0043749075063635266
PSQ0/T1g/elab_6_ref,2.10158026106417,0.004483300488130528
PSQ0/T1g/elab_7,1.4787176681096124,0.0030806806636870018
