2.5 0.11915464 0.00040833351
3.5 0.098039954 0.00035260951
4.5 0.086163712 0.00036258147
5.5 0.078959123 0.00036700422
6.5 0.074315573 0.00041895254
7.5 0.071293649 0.00041113834
8.5 0.069582431 0.00041413105
9.5 0.06893445 0.00042536817
10.5 0.068185392 0.00043901484
11.5 0.067915265 0.00045084125
12.5 0.067438517 0.00040558179
13.5 0.067307976 0.0003539534
14.5 0.066337676 0.00028223487
15.5 0.065810962 0.00030932079
16.5 0.065800269 0.00034238975
17.5 0.065850719 0.00033538766
18.5 0.0657203 0.00040567131
19.5 0.066164269 0.00039248541
20.5 0.066551482 0.00039745624
21.5 0.066382751 0.00040148499
22.5 0.06619514 0.0003905563
23.5 0.066371378 0.00039084361
24.5 0.066301646 0.00041578114

