2 0.12319757 0.00085937063 0.0010204307
3 0.082263697 0.00052433601 0.000541378
4 0.076944207 0.00031067138 0.000316621
5 0.071053112 0.00021417573 0.00022862044
6 0.068712542 0.00019039412 0.00020253295
7 0.067958558 0.00018672001 0.0002013582
8 0.067206916 0.00019006371 0.00019333033
9 0.066840507 0.00019232412 0.00020353765
10 0.066653661 0.00019043484 0.00019793157
11 0.066672516 0.00018762443 0.00019849266
12 0.066549433 0.00019436815 0.00019965283
13 0.066527489 0.00018971848 0.00020048272
14 0.066278528 0.00021235009 0.00021199654
15 0.066130955 0.00022892248 0.00022377529
16 0.066180233 0.00024457746 0.00025484471
17 0.066155043 0.00025912338 0.00026771346
18 0.066112578 0.00027708518 0.00030094708
19 0.066282157 0.00029006054 0.00030839746
20 0.066439975 0.00029035704 0.00031233993
