obs,val,err
single_hadrons/pi(3)_ref,2.7610220887691845,0.011954507879304091
single_hadrons/pi(2)_ref,2.330628147011473,0.007779674730117459
PSQ3/G/elab_4,0.5194727889612383,0.003482348894224642
PSQ3/G/ecm_9,0.5159510833227732,0.0038228798987832583
PSQ3/G/ecm_7,0.5100202053894092,0.0020273621236650283
PSQ1/G1/elab_2_ref,7.196385719334623,0.05806461342120207
PSQ2/G/elab_2_ref,7.346859315572832,0.05763243855493452
PSQ0/G1u/dElab_0,-0.007128998129402769,0.0003833694845369886
PSQ2/G/dElab_11,0.07500316604101252,0.013946161456402172
PSQ3/G/elab_8_ref,8.144830734381893,0.05435005213318331
PSQ3/G/elab_2,0.4972827166206054,0.003465214072511303
PSQ3/F1/dElab_2,-0.0007443918101408781,0.0003694638955228493
PSQ0/G1u/ecm_6,0.5633209847398755,0.005433944784679214
PSQ3/F2/elab_0,0.5254230230799719,0.0018626667625762118
PSQ2/G/ecm_10_ref,7.931359486796561,0.05542697317037085
PSQ2/G/dElab_3,0.002946441460451845,0.0007895994718230941
PSQ3/F1/dElab_3,-0.0007388463429901587,0.0001391725221581822
PSQ2/G/elab_8_ref,8.151095530207378,0.05822940205298647
PSQ1/G2/elab_4,0.5285235120420414,0.0036562167031151975
PSQ1/G2/ecm_1,0.5161169256059419,0.0019139034905878767
PSQ1/G1/elab_2,0.47592501217014904,0.0037581381447317273
PSQ0/G1u/ecm_2_ref,7.243511241774172,0.05627047876040758
PSQ0/G1u/dElab_2,0.00836830334658679,0.0010366682029403253
PSQ2/G/elab_12,0.6525637121139441,0.013681489207658997
PSQ2/G/ecm_5_ref,7.473028743253084,0.03232355065635298
single_hadrons/N(2),0.3508961559451074,0.001755707810850308
PSQ2/G/dElab_10,0.04133192639164237,0.0014318466752823822
PSQ0/G1u/ecm_2,0.4790416064878089,0.0036038461420542928
PSQ0/G1u/elab_6,0.5633209847398755,0.005433944784679214
PSQ2/G/ecm_4,0.49398414977596755,0.003634040009103268
PSQ0/G1u/dElab_6,0.049408651789947106,0.004041250628863942
PSQ2/G/dElab_4,-0.00043371779653183677,0.00010408548980179987
PSQ2/G/ecm_12_ref,9.641391922770534,0.21194784787429077
PSQ0/G1g/elab_2_ref,7.7645130103443325,0.03314081818707128
single_hadrons/k(0)_ref,2.364636923298357,0.00691030674515863
PSQ3/G/ecm_5_ref,7.5299455929758,0.0313310199073105
PSQ2/G/elab_7_ref,7.870628373465619,0.05852886502318496
PSQ3/G/dElab_8,0.024924491978807677,0.0006733993045801946
PSQ2/G/ecm_0_ref,5.462960162834983,0.0300218322413175
PSQ1/G1/ecm_3_ref,7.295669958225055,0.05147222468371954
PSQ2/G/dElab_1,-0.005304935323996897,0.0005578327091661011
PSQ1/G2/ecm_2,0.5174970616889271,0.003628944733784953
PSQ1/G1/ecm_0_ref,5.464700721229044,0.029250092903890836
single_hadrons/N(0),0.3142906549077965,0.003668970118819659
single_hadrons/k(4),0.25159534460925603,0.0002740206993693568
single_hadrons/L(0)_ref,5.495221228577204,0.02327926429095921
PSQ0/G1u/ecm_4_ref,8.039162574527637,0.14654722804332362
single_hadrons/S(3),0.4225689565805339,0.0011154058297980687
single_hadrons/S(2),0.4103041116280179,0.0011587645232666245
PSQ2/G/elab_9_ref,8.18500376651322,0.057243651891083686
PSQ2/G/ecm_8,0.5208772318057965,0.003765819139788323
PSQ2/G/elab_6,0.5133956425519236,0.002047621834462159
PSQ3/F2/elab_3_ref,8.263226623440909,0.05998240229269386
single_hadrons/S(2)_ref,6.2041426149053045,0.0245105488362129
PSQ0/G1g/ecm_1,0.5132447636279815,0.003546948144895335
PSQ2/G/elab_11,0.6118218460762698,0.01406922639804224
single_hadrons/k(1),0.18513231300061406,0.0001653731877914817
PSQ1/G2/elab_0_ref,7.928910465888924,0.03174018846920188
