8 0.06741138 0.00022940059 0.00020517851
9 0.066923554 0.0002331933 0.00022069928
10 0.066585225 0.0002274556 0.00020746608
11 0.066584782 0.00022764274 0.00020749009
12 0.066475985 0.00023461936 0.00021469613
13 0.066458013 0.00023552098 0.00021812702
14 0.066236838 0.00023317437 0.00023341384
15 0.066058013 0.00024989142 0.00024548022
16 0.066093907 0.00030904618 0.00029543534
17 0.066037392 0.00031644984 0.0003049405
18 0.066024422 0.000351159 0.00033276878
19 0.066274099 0.00036450739 0.00035693177
20 0.066464313 0.00036853596 0.00037733799

