2 0.31409367 0.0013841037 0.0013994114
3 0.31363544 0.0015550776 0.0016277244
4 0.31502138 0.0017813775 0.0017283616
5 0.31458403 0.0020130208 0.0019436972
6 0.31233988 0.0027158653 0.0028928458
10 0.31234574 0.0036311234 0.0050133553
12 0.31664898 0.0032542015 0.0054457952
7 0.30874331 0.0034995658 0.0044144658
8 0.30783882 0.0040759502 0.0054062509
9 0.30923106 0.0039558937 0.0056028775
11 0.31716329 0.0029422019 0.0040832099
